ip,user_id,lat,lng,timestamp,http_request,http_response,num_bytes,user_agent
55.51.94.102,1,38.8951,-77.0364,2021-08-17 07:26:33.481900+00:00,GET home.html HTTP/1.0,200,344,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.1)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 08:59:22.185879+00:00,GET blastocladiomycota.html HTTP/1.0,200,169,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 08:59:23.687221+00:00,GET blastocladiomycota.html HTTP/1.0,200,294,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 08:59:24.361014+00:00,GET fungi.html HTTP/1.0,200,268,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 08:59:32.332321+00:00,GET eucharya.html HTTP/1.0,200,465,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 08:59:37.926929+00:00,GET chromista.html HTTP/1.0,200,492,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 08:59:38.510968+00:00,GET eucharya.html HTTP/1.0,200,219,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 08:59:41.476882+00:00,GET protozoa.html HTTP/1.0,200,432,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 08:59:46.358787+00:00,GET protozoa.html HTTP/1.0,200,212,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 08:59:51.157235+00:00,GET amoebozoa.html HTTP/1.0,200,270,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 08:59:53.313554+00:00,GET amoebozoa.html HTTP/1.0,200,382,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 08:59:55.496549+00:00,GET protozoa.html HTTP/1.0,200,494,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:00:04.712486+00:00,GET amoebozoa.html HTTP/1.0,200,390,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:00:09.227706+00:00,GET amoebozoa.html HTTP/1.0,200,465,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:00:19.094071+00:00,GET protozoa.html HTTP/1.0,200,234,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:00:27.642814+00:00,GET amoebozoa.html HTTP/1.0,200,174,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:00:34.179821+00:00,GET protozoa.html HTTP/1.0,200,161,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:00:39.551682+00:00,GET protozoa.html HTTP/1.0,200,310,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:00:46.718653+00:00,GET protozoa.html HTTP/1.0,200,271,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:00:49.833891+00:00,GET eucharya.html HTTP/1.0,200,367,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:00:55.870831+00:00,GET animalia.html HTTP/1.0,200,196,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:01:02.461694+00:00,GET acanthocephala.html HTTP/1.0,200,197,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:01:04.947963+00:00,GET acanthocephala.html HTTP/1.0,200,279,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:01:13.740475+00:00,GET acanthocephala.html HTTP/1.0,200,467,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:01:19.018647+00:00,GET acanthocephala.html HTTP/1.0,200,483,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:01:26.892473+00:00,GET acanthocephala.html HTTP/1.0,200,418,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:01:32.897196+00:00,GET animalia.html HTTP/1.0,200,310,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:01:39.897947+00:00,GET animalia.html HTTP/1.0,200,445,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:01:48.538280+00:00,GET animalia.html HTTP/1.0,200,274,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:01:57.392556+00:00,GET acanthocephala.html HTTP/1.0,200,358,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:01:59.415102+00:00,GET acanthocephala.html HTTP/1.0,200,196,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:02:04.888157+00:00,GET acanthocephala.html HTTP/1.0,200,468,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:02:12.685390+00:00,GET acanthocephala.html HTTP/1.0,200,345,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:02:13.106442+00:00,GET acanthocephala.html HTTP/1.0,200,336,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:02:17.924788+00:00,GET animalia.html HTTP/1.0,200,137,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:02:22.640523+00:00,GET animalia.html HTTP/1.0,200,136,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:02:29.465717+00:00,GET animalia.html HTTP/1.0,200,482,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:02:31.574438+00:00,GET eucharya.html HTTP/1.0,200,231,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:02:41.387087+00:00,GET plantae.html HTTP/1.0,200,159,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:02:50.199534+00:00,GET coniferophyta.html HTTP/1.0,200,450,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:02:53.491384+00:00,GET plantae.html HTTP/1.0,200,250,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:02.821266+00:00,GET eucharya.html HTTP/1.0,200,338,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:08.813589+00:00,GET protozoa.html HTTP/1.0,200,250,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:10.925365+00:00,GET eucharya.html HTTP/1.0,200,433,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:20.626667+00:00,GET animalia.html HTTP/1.0,200,423,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:23.304791+00:00,GET acanthocephala.html HTTP/1.0,200,427,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:25.420716+00:00,GET animalia.html HTTP/1.0,200,173,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:30.902309+00:00,GET eucharya.html HTTP/1.0,200,285,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:35.753905+00:00,GET eucharya.html HTTP/1.0,200,209,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:36.109355+00:00,GET animalia.html HTTP/1.0,200,404,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:41.565562+00:00,GET animalia.html HTTP/1.0,200,269,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:42.281322+00:00,GET acanthocephala.html HTTP/1.0,200,448,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:47.872060+00:00,GET acanthocephala.html HTTP/1.0,200,415,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:03:51.531189+00:00,GET animalia.html HTTP/1.0,200,262,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:04:00.862426+00:00,GET acanthocephala.html HTTP/1.0,200,138,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:04:05.507196+00:00,GET acanthocephala.html HTTP/1.0,200,429,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:04:13.156419+00:00,GET acanthocephala.html HTTP/1.0,200,289,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:04:14.995219+00:00,GET acanthocephala.html HTTP/1.0,200,319,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:04:20.295533+00:00,GET acanthocephala.html HTTP/1.0,200,132,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:04:26.643521+00:00,GET acanthocephala.html HTTP/1.0,200,261,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:04:28.467895+00:00,GET acanthocephala.html HTTP/1.0,200,398,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:04:35.282168+00:00,GET animalia.html HTTP/1.0,200,247,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:04:37.047310+00:00,GET acanthocephala.html HTTP/1.0,200,495,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:04:46.663908+00:00,GET acanthocephala.html HTTP/1.0,200,347,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:04:55.909539+00:00,GET acanthocephala.html HTTP/1.0,200,115,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:03.528026+00:00,GET acanthocephala.html HTTP/1.0,200,303,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:10.120947+00:00,GET acanthocephala.html HTTP/1.0,200,126,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:11.334944+00:00,GET animalia.html HTTP/1.0,200,147,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:17.165716+00:00,GET acanthocephala.html HTTP/1.0,200,312,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:22.095516+00:00,GET animalia.html HTTP/1.0,200,465,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:24.813559+00:00,GET acanthocephala.html HTTP/1.0,200,303,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:30.211767+00:00,GET acanthocephala.html HTTP/1.0,200,226,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:35.147520+00:00,GET animalia.html HTTP/1.0,200,417,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:41.504885+00:00,GET eucharya.html HTTP/1.0,200,207,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:44.825516+00:00,GET protozoa.html HTTP/1.0,200,391,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:53.425661+00:00,GET eucharya.html HTTP/1.0,200,228,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:54.393188+00:00,GET eucharya.html HTTP/1.0,200,328,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:05:57.958236+00:00,GET protozoa.html HTTP/1.0,200,312,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:04.307741+00:00,GET protozoa.html HTTP/1.0,200,427,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:10.424443+00:00,GET protozoa.html HTTP/1.0,200,389,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:18.755077+00:00,GET eucharya.html HTTP/1.0,200,249,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:24.725458+00:00,GET plantae.html HTTP/1.0,200,440,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:27.677780+00:00,GET plantae.html HTTP/1.0,200,213,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:32.518304+00:00,GET eucharya.html HTTP/1.0,200,184,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:38.602212+00:00,GET plantae.html HTTP/1.0,200,201,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:47.818682+00:00,GET eucharya.html HTTP/1.0,200,269,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:48.337498+00:00,GET chromista.html HTTP/1.0,200,133,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:52.758944+00:00,GET cryptista.html HTTP/1.0,200,418,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:53.060431+00:00,GET cryptista.html HTTP/1.0,200,256,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:55.997987+00:00,GET cryptista.html HTTP/1.0,200,157,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:57.789531+00:00,GET cryptista.html HTTP/1.0,200,409,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:06:58.831147+00:00,GET cryptista.html HTTP/1.0,200,122,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:03.185452+00:00,GET chromista.html HTTP/1.0,200,253,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:10.185623+00:00,GET eucharya.html HTTP/1.0,200,429,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:17.851933+00:00,GET home.html HTTP/1.0,200,284,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:20.297608+00:00,GET eucharya.html HTTP/1.0,200,289,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:22.012391+00:00,GET home.html HTTP/1.0,200,466,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:25.612110+00:00,GET eucharya.html HTTP/1.0,200,373,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:25.756661+00:00,GET protozoa.html HTTP/1.0,200,368,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:27.534050+00:00,GET amoebozoa.html HTTP/1.0,200,442,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:29.983371+00:00,GET amoebozoa.html HTTP/1.0,200,383,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:31.811276+00:00,GET amoebozoa.html HTTP/1.0,200,133,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:36.461492+00:00,GET protozoa.html HTTP/1.0,200,469,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:37.949308+00:00,GET amoebozoa.html HTTP/1.0,200,379,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:42.711590+00:00,GET protozoa.html HTTP/1.0,200,188,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:47.371152+00:00,GET eucharya.html HTTP/1.0,200,131,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:56.992601+00:00,GET fungi.html HTTP/1.0,200,410,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:07:58.669705+00:00,GET blastocladiomycota.html HTTP/1.0,200,322,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:08:03.010106+00:00,GET fungi.html HTTP/1.0,200,185,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:08:08.833901+00:00,GET blastocladiomycota.html HTTP/1.0,200,271,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:08:09.346875+00:00,GET fungi.html HTTP/1.0,200,190,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:08:18.771939+00:00,GET eucharya.html HTTP/1.0,200,234,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:08:20.382522+00:00,GET home.html HTTP/1.0,200,249,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:08:26.042748+00:00,GET bacteria.html HTTP/1.0,200,197,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:08:33.112055+00:00,GET bacteria.html HTTP/1.0,200,468,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:08:38.164831+00:00,GET bacteria.html HTTP/1.0,200,394,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:08:39.622071+00:00,GET home.html HTTP/1.0,200,169,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:08:48.468222+00:00,GET home.html HTTP/1.0,200,110,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:08:52.761439+00:00,GET eucharya.html HTTP/1.0,200,235,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:08:53.133261+00:00,GET chromista.html HTTP/1.0,200,392,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:09:01.191643+00:00,GET chromista.html HTTP/1.0,200,157,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:09:03.882754+00:00,GET eucharya.html HTTP/1.0,200,378,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:09:12.963440+00:00,GET animalia.html HTTP/1.0,200,188,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:09:18.359885+00:00,GET eucharya.html HTTP/1.0,200,151,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:09:26.825120+00:00,GET protozoa.html HTTP/1.0,200,497,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:09:32.047304+00:00,GET eucharya.html HTTP/1.0,200,394,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:09:41.349316+00:00,GET animalia.html HTTP/1.0,200,391,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:09:46.807042+00:00,GET eucharya.html HTTP/1.0,200,282,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:09:50.853554+00:00,GET eucharya.html HTTP/1.0,200,470,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:09:53.550787+00:00,GET animalia.html HTTP/1.0,200,411,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:10:00.161909+00:00,GET eucharya.html HTTP/1.0,200,290,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
50.107.100.170,3,42.2459,-84.4013,2021-08-17 09:10:02.895136+00:00,GET animalia.html HTTP/1.0,200,495,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0)
